name,cases,year
COG,2047,2014
COM,5,2014
CPV,1,2014
DZA,0,2014
ERI,227,2014
ETH,17624,2014
GAB,386,2014
GHA,14109,2014
GIN,11566,2014
GMB,504,2014
GNB,772,2014
GNQ,770,2014
KEN,10634,2014
LBR,3187,2014
MDG,2665,2014
MLI,21909,2014
MOZ,24815,2014
MRT,1433,2014
MWI,7221,2014
NAM,65,2014
NER,23360,2014
NGA,165149,2014
RWA,2761,2014
SEN,3961,2014
SLE,11151,2014
SSD,6062,2014
STP,0,2014
SWZ,0,2014
TCD,11126,2014
TGO,5210,2014
TZA,22012,2014
UGA,15581,2014
ZAF,174,2014
ZMB,8222,2014
ZWE,2790,2014
ARG,0,2014
BLZ,0,2014
BOL,4,2014
BRA,36,2014
COL,17,2014
CRI,0,2014
DOM,4,2014
ECU,0,2014
GTM,2,2014
GUY,27,2014
HND,3,2014
HTI,84,2014
MEX,0,2014
NIC,0,2014
PAN,0,2014
PER,60,2014
PRY,0,2014
SLV,0,2014
SUR,1,2014
VEN,110,2014
MAR,0,2014
AFG,152,2014
ARE,0,2014
DJI,24,2014
EGY,0,2014
IRN,0,2014
IRQ,0,2014
OMN,0,2014
PAK,981,2014
SAU,0,2014
SDN,3589,2014
SOM,1639,2014
SYR,0,2014
YEM,1498,2014
ARM,0,2014
AZE,0,2014
GEO,0,2014
KAZ,0,2014
KGZ,0,2014
TJK,0,2014
TKM,0,2014
TUR,0,2014
UZB,0,2014
BGD,160,2014
BTN,0,2014
IDN,2058,2014
IND,20103,2014
LKA,0,2014
MMR,729,2014
NPL,3,2014
PRK,0,2014
THA,38,2014
TLS,0,2014
CHN,0,2014
KHM,399,2014
KOR,0,2014
LAO,134,2014
MYS,4,2014
PHL,29,2014
PNG,3134,2014
SLB,48,2014
VNM,29,2014
VUT,0,2014
AGO,12551,2015
BDI,4867,2015
BEN,10991,2015
BFA,20471,2015
BWA,1,2015
CAF,5555,2015
CMR,13171,2015
COD,58167,2015
COG,2023,2015
COM,3,2015
CPV,0,2015
DZA,0,2015
ERI,128,2015
ETH,16199,2015
GAB,394,2015
GHA,12781,2015
GIN,10492,2015
GMB,514,2015
GNB,768,2015
GNQ,706,2015
KEN,10862,2015
LBR,3295,2015
MDG,5800,2015
MLI,16997,2015
MOZ,23939,2015
MRT,1471,2015
MWI,6868,2015
NAM,38,2015
NER,21498,2015
NGA,163058,2015
RWA,2799,2015
SEN,4042,2015
SLE,10818,2015
SSD,6410,2015
STP,0,2015
SWZ,0,2015
TCD,11163,2015
TGO,5058,2015
TZA,22380,2015
UGA,16198,2015
ZAF,110,2015
ZMB,8070,2015
ZWE,2718,2015
ARG,0,2015
BLZ,0,2015
BOL,3,2015
BRA,35,2015
COL,18,2015
CRI,0,2015
DOM,3,2015
ECU,0,2015
GTM,2,2015
GUY,22,2015
HND,4,2015
HTI,82,2015
MEX,0,2015
NIC,1,2015
PAN,0,2015
PER,94,2015
PRY,0,2015
SLV,0,2015
SUR,0,2015
VEN,150,2015
MAR,0,2015
AFG,174,2015
ARE,0,2015
DJI,24,2015
EGY,0,2015
IRN,1,2015
IRQ,0,2015
OMN,0,2015
PAK,780,2015
SAU,0,2015
SDN,4023,2015
SOM,1969,2015
SYR,0,2015
YEM,1309,2015
ARM,0,2015
AZE,0,2015
GEO,0,2015
KAZ,0,2015
KGZ,0,2015
TJK,0,2015
TKM,0,2015
TUR,0,2015
UZB,0,2015
BGD,105,2015
BTN,0,2015
IDN,1793,2015
IND,21694,2015
LKA,0,2015
MMR,482,2015
NPL,2,2015
PRK,0,2015
THA,33,2015
TLS,0,2015
CHN,0,2015
KHM,374,2015
KOR,0,2015
LAO,80,2015
MYS,4,2015
PHL,62,2015
PNG,1857,2015
SLB,57,2015
VNM,16,2015
VUT,0,2015
AGO,13430,2016
BDI,5582,2016
BEN,11228,2016
BFA,19443,2016
BWA,3,2016
CAF,5172,2016
CMR,13699,2016
COD,63964,2016
COG,2118,2016
COM,2,2016
CPV,1,2016
DZA,0,2016
ERI,198,2016
ETH,11879,2016
GAB,390,2016
GHA,11608,2016
GIN,9704,2016
GMB,523,2016
GNB,795,2016
GNQ,666,2016
KEN,11298,2016
LBR,4001,2016
MDG,3482,2016
MLI,13831,2016
MOZ,23186,2016
MRT,1501,2016
MWI,6792,2016
NAM,82,2016
NER,20478,2016
NGA,165653,2016
RWA,2867,2016
SEN,4056,2016
SLE,9394,2016
SSD,6810,2016
STP,1,2016
SWZ,0,2016
TCD,11437,2016
TGO,4298,2016
TZA,22999,2016
UGA,19158,2016
ZAF,34,2016
ZMB,7988,2016
ZWE,1933,2016
ARG,0,2016
BLZ,0,2016
BOL,2,2016
BRA,35,2016
COL,36,2016
CRI,0,2016
DOM,1,2016
ECU,0,2016
GTM,2,2016
GUY,24,2016
HND,5,2016
HTI,92,2016
MEX,0,2016
NIC,2,2016
PAN,0,2016
PER,69,2016
PRY,0,2016
SLV,0,2016
SUR,0,2016
VEN,261,2016
MAR,0,2016
AFG,351,2016
ARE,0,2016
DJI,30,2016
EGY,0,2016
IRN,0,2016
IRQ,0,2016
OMN,0,2016
PAK,823,2016
SAU,0,2016
SDN,4581,2016
SOM,2034,2016
SYR,0,2016
YEM,1681,2016
ARM,0,2016
AZE,0,2016
GEO,0,2016
KAZ,0,2016
KGZ,0,2016
TJK,0,2016
TKM,0,2016
TUR,0,2016
UZB,0,2016
BGD,72,2016
BTN,0,2016
IDN,2056,2016
IND,22437,2016
LKA,0,2016
MMR,274,2016
NPL,2,2016
PRK,0,2016
THA,27,2016
TLS,0,2016
CHN,0,2016
KHM,204,2016
KOR,0,2016
LAO,32,2016
MYS,2,2016
PHL,37,2016
PNG,2557,2016
SLB,103,2016
VNM,7,2016
VUT,0,2016
AGO,13941,2017
BDI,5974,2017
BEN,10224,2017
BFA,19292,2017
BWA,7,2017
CAF,4788,2017
CMR,13633,2017
COD,67792,2017
COG,2200,2017
COM,8,2017
CPV,2,2017
DZA,0,2017
ERI,221,2017
ETH,9158,2017
GAB,382,2017
GHA,11374,2017
GIN,9242,2017
GMB,538,2017
GNB,814,2017
GNQ,651,2017
KEN,11845,2017
LBR,4444,2017
MDG,4783,2017
MLI,14479,2017
MOZ,21640,2017
MRT,1537,2017
MWI,6854,2017
NAM,228,2017
NER,18087,2017
NGA,176528,2017
RWA,2923,2017
SEN,4163,2017
SLE,8435,2017
SSD,7156,2017
STP,1,2017
SWZ,1,2017
TCD,11673,2017
TGO,3695,2017
TZA,23021,2017
UGA,21315,2017
ZAF,301,2017
ZMB,7825,2017
ZWE,3410,2017
ARG,0,2017
BLZ,0,2017
BOL,2,2017
BRA,34,2017
COL,19,2017
CRI,0,2017
DOM,1,2017
ECU,0,2017
GTM,1,2017
GUY,33,2017
HND,0,2017
HTI,84,2017
MEX,0,2017
NIC,1,2017
PAN,0,2017
PER,64,2017
PRY,0,2017
SLV,0,2017
SUR,1,2017
VEN,424,2017
MAR,0,2017
AFG,378,2017
ARE,0,2017
DJI,25,2017
EGY,0,2017
IRN,1,2017
IRQ,0,2017
OMN,0,2017
PAK,641,2017
SAU,0,2017
SDN,5230,2017
SOM,2081,2017
SYR,0,2017
YEM,1886,2017
ARM,0,2017
AZE,0,2017
GEO,0,2017
KAZ,0,2017
KGZ,0,2017
TJK,0,2017
TKM,0,2017
TUR,0,2017
UZB,0,2017
BGD,73,2017
BTN,0,2017
IDN,1419,2017
IND,16296,2017
LKA,0,2017
MMR,209,2017
NPL,0,2017
PRK,0,2017
THA,15,2017
TLS,0,2017
CHN,0,2017
KHM,336,2017
KOR,0,2017
LAO,21,2017
MYS,0,2017
PHL,35,2017
PNG,2502,2017
SLB,134,2017
VNM,9,2017
VUT,0,2017
AGO,13489,2018
BDI,5237,2018
BEN,9898,2018
BFA,19064,2018
BWA,2,2018
CAF,4553,2018
CMR,12770,2018
COD,65555,2018
COG,2191,2018
COM,38,2018
CPV,0,2018
DZA,0,2018
ERI,196,2018
ETH,6500,2018
GAB,377,2018
GHA,11792,2018
GIN,8470,2018
GMB,560,2018
GNB,873,2018
GNQ,632,2018
KEN,11850,2018
LBR,3884,2018
MDG,4570,2018
MLI,17379,2018
MOZ,19321,2018
MRT,1565,2018
MWI,6820,2018
NAM,128,2018
NER,16340,2018
NGA,186937,2018
RWA,2932,2018
SEN,4400,2018
SLE,7089,2018
SSD,6961,2018
STP,0,2018
SWZ,1,2018
TCD,11509,2018
TGO,3589,2018
TZA,23376,2018
UGA,17652,2018
ZAF,69,2018
ZMB,7862,2018
ZWE,1624,2018
ARG,0,2018
BLZ,0,2018
BOL,2,2018
BRA,56,2018
COL,9,2018
CRI,0,2018
DOM,1,2018
ECU,0,2018
GTM,1,2018
GUY,38,2018
HND,0,2018
HTI,40,2018
MEX,0,2018
NIC,3,2018
PAN,0,2018
PER,48,2018
PRY,0,2018
SLV,0,2018
SUR,0,2018
VEN,373,2018
MAR,0,2018
AFG,292,2018
ARE,0,2018
DJI,43,2018
EGY,0,2018
IRN,0,2018
IRQ,0,2018
OMN,0,2018
PAK,511,2018
SAU,0,2018
SDN,5854,2018
SOM,1977,2018
SYR,0,2018
YEM,2211,2018
ARM,0,2018
AZE,0,2018
GEO,0,2018
KAZ,0,2018
KGZ,0,2018
TJK,0,2018
TKM,0,2018
TUR,0,2018
UZB,0,2018
BGD,26,2018
BTN,0,2018
IDN,1043,2018
IND,9664,2018
LKA,0,2018
MMR,164,2018
NPL,1,2018
PRK,0,2018
THA,15,2018
TLS,0,2018
CHN,0,2018
KHM,265,2018
KOR,0,2018
LAO,23,2018
MYS,0,2018
PHL,24,2018
PNG,2562,2018
SLB,109,2018
VNM,6,2018
VUT,0,2018
AGO,13622,2019
BDI,5284,2019
BEN,9889,2019
BFA,18813,2019
BWA,0,2019
CAF,4452,2019
CMR,12683,2019
COD,65331,2019
COG,2220,2019
COM,45,2019
CPV,0,2019
DZA,0,2019
ERI,437,2019
ETH,5708,2019
GAB,381,2019
GHA,11877,2019
GIN,8586,2019
GMB,569,2019
GNB,874,2019
GNQ,643,2019
KEN,11979,2019
LBR,3918,2019
MDG,4735,2019
MLI,17511,2019
MOZ,19189,2019
MRT,1589,2019
MWI,6856,2019
NAM,14,2019
NER,16391,2019
NGA,187437,2019
RWA,2982,2019
SEN,4470,2019
SLE,6904,2019
SSD,7194,2019
STP,0,2019
SWZ,0,2019
TCD,11619,2019
TGO,3584,2019
TZA,23742,2019
UGA,17766,2019
ZAF,79,2019
ZMB,7996,2019
ZWE,2003,2019
ARG,0,2019
BLZ,0,2019
BOL,4,2019
BRA,36,2019
COL,3,2019
CRI,0,2019
DOM,4,2019
ECU,0,2019
GTM,0,2019
GUY,30,2019
HND,0,2019
HTI,45,2019
MEX,0,2019
NIC,1,2019
PAN,0,2019
PER,35,2019
PRY,0,2019
SLV,0,2019
SUR,0,2019
VEN,351,2019
MAR,0,2019
AFG,170,2019
ARE,0,2019
DJI,97,2019
EGY,0,2019
IRN,0,2019
IRQ,0,2019
OMN,0,2019
PAK,544,2019
SAU,0,2019
SDN,6609,2019
SOM,1942,2019
SYR,0,2019
YEM,2134,2019
ARM,0,2019
AZE,0,2019
GEO,0,2019
KAZ,0,2019
KGZ,0,2019
TJK,0,2019
TKM,0,2019
TUR,0,2019
UZB,0,2019
BGD,47,2019
BTN,0,2019
IDN,1188,2019
IND,7701,2019
LKA,0,2019
MMR,101,2019
NPL,0,2019
PRK,0,2019
THA,13,2019
TLS,0,2019
CHN,0,2019
KHM,102,2019
KOR,0,2019
LAO,11,2019
MYS,0,2019
PHL,31,2019
PNG,2250,2019
SLB,161,2019
VNM,5,2019
VUT,0,2019
AGO,15989,2020
BDI,5822,2020
BEN,10123,2020
BFA,19979,2020
BWA,4,2020
CAF,5079,2020
CMR,14841,2020
COD,82511,2020
COG,2354,2020
COM,11,2020
CPV,0,2020
ERI,372,2020
ETH,9433,2020
GAB,424,2020
GHA,12084,2020
GIN,10215,2020
GMB,615,2020
KEN,12646,2020
MDG,9459,2020
MLI,19316,2020
MOZ,23766,2020
MRT,1685,2020
MWI,7165,2020
NAM,51,2020
NER,17435,2020
NGA,199689,2020
RWA,3046,2020
SEN,4602,2020
SLE,8054,2020
SSD,7431,2020
STP,0,2020
SWZ,0,2020
TCD,12415,2020
TZA,25972,2020
UGA,21699,2020
ZAF,38,2020
ZMB,8946,2020
ZWE,2951,2020
BLZ,0,2020
BOL,6,2020
BRA,42,2020
COL,5,2020
CRI,0,2020
DOM,2,2020
ECU,3,2020
GTM,0,2020
GUY,28,2020
HND,0,2020
HTI,97,2020
MEX,0,2020
NIC,0,2020
PAN,0,2020
PER,23,2020
SUR,0,2020
VEN,203,2020
AFG,110,2020
DJI,126,2020
PAK,454,2020
SAU,0,2020
SDN,7533,2020
SOM,2123,2020
YEM,1979,2020
BGD,15,2020
BTN,0,2020
IDN,1443,2020
IND,7341,2020
MMR,77,2020
NPL,0,2020
PRK,0,2020
THA,3,2020
TLS,0,2020
KHM,43,2020
KOR,0,2020
LAO,7,2020
PHL,97,2020
PNG,2962,2020
SLB,124,2020
VNM,2,2020
VUT,0,2020
GNB,0,2020
GNQ,0,2020
LBR,0,2020
LSO,0,2020
MUS,0,2020
SYC,0,2020
TGO,0,2020
ATG,0,2020
BHS,0,2020
BRB,0,2020
CAN,0,2020
CHL,0,2020
CUB,0,2020
DMA,0,2020
GRD,0,2020
JAM,0,2020
KNA,0,2020
LCA,0,2020
TTO,0,2020
URY,0,2020
USA,0,2020
VCT,0,2020
ARE,0,2020
BHR,0,2020
EGY,0,2020
IRQ,0,2020
JOR,0,2020
KWT,0,2020
LBN,0,2020
LBY,0,2020
MAR,0,2020
OMN,0,2020
QAT,0,2020
SYR,0,2020
TUN,0,2020
ALB,0,2020
AND,0,2020
AUT,0,2020
AZE,0,2020
BEL,0,2020
BGR,0,2020
BIH,0,2020
BLR,0,2020
CHE,0,2020
CYP,0,2020
CZE,0,2020
DEU,0,2020
DNK,0,2020
ESP,0,2020
EST,0,2020
FIN,0,2020
FRA,0,2020
GBR,0,2020
GRC,0,2020
HRV,0,2020
HUN,0,2020
IRL,0,2020
ISL,0,2020
ISR,0,2020
ITA,0,2020
KAZ,0,2020
LTU,0,2020
LUX,0,2020
LVA,0,2020
MCO,0,2020
MDA,0,2020
MKD,0,2020
MLT,0,2020
MNE,0,2020
NLD,0,2020
NOR,0,2020
POL,0,2020
PRT,0,2020
ROU,0,2020
RUS,0,2020
SMR,0,2020
SRB,0,2020
SVK,0,2020
SVN,0,2020
SWE,0,2020
TKM,0,2020
TUR,0,2020
UKR,0,2020
MDV,0,2020
AUS,0,2020
BRN,0,2020
COK,0,2020
FJI,0,2020
FSM,0,2020
JPN,0,2020
KIR,0,2020
MHL,0,2020
MNG,0,2020
NIU,0,2020
NRU,0,2020
NZL,0,2020
PLW,0,2020
SGP,0,2020
TON,0,2020
TUV,0,2020
WSM,0,2020
DZA,0,2020
ARG,0,2020
PRY,0,2020
SLV,0,2020
ARE,0,2020
EGY,0,2020
IRN,0,2020
IRQ,0,2020
MAR,0,2020
OMN,0,2020
SYR,0,2020
ARM,0,2020
AZE,0,2020
GEO,0,2020
KAZ,0,2020
KGZ,0,2020
TJK,0,2020
TKM,0,2020
TUR,0,2020
UZB,0,2020
LKA,0,2020
CHN,0,2020
MYS,0,2020
CIV,29036,2000
CIV,30820,2001
CIV,31509,2002
CIV,31397,2003
CIV,29819,2004
CIV,28487,2005
CIV,27989,2006
CIV,28815,2007
CIV,28268,2008
CIV,28135,2009
CIV,25440,2010
CIV,21484,2011
CIV,15726,2012
CIV,12797,2013
CIV,11943,2014
CIV,13725,2015
CIV,16648,2016
CIV,17879,2017
CIV,14986,2018
CIV,14829,2019
CIV,15913,2020
