name,cases,year
MLI,1600,2019
MMR,19000,2019
MNG,330,2019
MRT,690,2019
MLT,1,2019
MUS,18,2019
MDV,10,2019
MWI,2700,2019
MEX,2200,2019
MYS,1600,2019
MOZ,5800,2019
NAM,1400,2019
NER,3700,2019
NGA,129000,2019
NIC,140,2019
NLD,21,2019
NOR,18,2019
NPL,17000,2019
NRU,2,2019
NIU,0,2019
NZL,13,2019
OMN,17,2019
PAN,210,2019
PER,2400,2019
PNG,4500,2019
PHL,29000,2019
PAK,43000,2019
POL,510,2019
PRT,240,2019
PLW,1,2019
PRY,270,2019
QAT,8,2019
ROU,930,2019
SRB,54,2019
RUS,8000,2019
RWA,640,2019
SAU,790,2019
SLB,49,2019
SYC,1,2019
SDN,4300,2019
SWE,22,2019
SGP,25,2019
SVN,14,2019
SVK,14,2019
SLE,2500,2019
SMR,0,2019
SEN,2600,2019
SOM,11000,2019
SUR,14,2019
SDS,3600,2019
STP,41,2019
SLV,61,2019
SYR,27,2019
SWZ,260,2019
TCD,3500,2019
TGO,220,2019
THA,9800,2019
TJK,730,2019
TLS,1100,2019
TKM,630,2019
TUN,140,2019
TON,1,2019
TUR,420,2019
TTO,22,2019
TUV,3,2019
TZA,21000,2019
UKR,3700,2019
UGA,6900,2019
USA,580,2019
URY,83,2019
UZB,1000,2019
VCT,1,2019
VEN,690,2019
VNM,9400,2019
VUT,17,2019
WSM,2,2019
YEM,2100,2019
ZAF,22000,2019
ZMB,6100,2019
ZWE,1700,2019
AND,0,2020
ARE,63,2020
AFG,13000,2020
ATG,1,2020
ALB,9,2020
ARM,28,2020
AGO,18000,2020
ARG,680,2020
AUT,41,2020
AUS,45,2020
AZE,650,2020
BIH,94,2020
BRB,2,2020
BGD,44000,2020
BEL,33,2020
BFA,1800,2020
BGR,97,2020
BHR,8,2020
BDI,2400,2020
BEN,1200,2020
BRN,23,2020
BOL,1300,2020
BRA,5800,2020
BHS,2,2020
BTN,180,2020
BWA,730,2020
BLR,270,2020
BLZ,7,2020
CAN,78,2020
COD,43000,2020
CAF,5100,2020
COG,3200,2020
CHE,17,2020
CIV,6300,2020
COK,1,2020
CHL,320,2020
CMR,8100,2020
CHN,30000,2020
COL,1300,2020
CRI,31,2020
CUB,39,2020
CPV,25,2020
CYP,5,2020
CZE,23,2020
DEU,270,2020
DJI,340,2020
DNK,10,2020
DMA,3,2020
DOM,220,2020
DZA,3900,2020
ECU,680,2020
EST,16,2020
EGY,460,2020
ERI,560,2020
ESP,230,2020
ETH,20000,2020
FIN,30,2020
FJI,40,2020
FSM,13,2020
FRA,440,2020
GAB,2200,2020
GBR,230,2020
GRD,2,2020
GEO,140,2020
GHA,12000,2020
GMB,620,2020
GIN,2600,2020
GNQ,750,2020
GRC,44,2020
GTM,210,2020
GNB,1400,2020
GUY,99,2020
HND,530,2020
HRV,36,2020
HTI,980,2020
HUN,62,2020
IDN,93000,2020
IRL,18,2020
ISR,21,2020
IND,470000,2020
IRQ,890,2020
IRN,880,2020
ISL,2,2020
ITA,300,2020
JAM,7,2020
JOR,9,2020
JPN,3200,2020
KEN,20000,2020
KGZ,290,2020
KHM,3200,2020
KIR,46,2020
COM,58,2020
KNA,1,2020
KOR,1900,2020
KWT,16,2020
KAZ,330,2020
LAO,1400,2020
LBN,62,2020
LCA,2,2020
LKA,750,2020
LBR,3500,2020
LSO,1200,2020
LTU,120,2020
LUX,2,2020
LVA,64,2020
LBY,980,2020
MAR,3500,2020
MCO,0,2020
MDA,160,2020
MNE,1,2020
MDG,14000,2020
MHL,31,2020
MKD,9,2020
MLI,1700,2020
MMR,18000,2020
MNG,330,2020
MRT,680,2020
MLT,1,2020
MUS,15,2020
MDV,11,2020
MWI,3000,2020
MEX,1500,2020
MYS,1600,2020
MOZ,7200,2020
NAM,1400,2020
NER,3800,2020
NGA,131000,2020
NIC,150,2020
NLD,21,2020
NOR,18,2020
NPL,16000,2020
NRU,1,2020
NIU,0,2020
NZL,13,2020
OMN,16,2020
PAN,200,2020
PER,2400,2020
PNG,4600,2020
PHL,32000,2020
PAK,45000,2020
POL,510,2020
PRT,240,2020
PLW,1,2020
PRY,230,2020
QAT,8,2020
ROU,930,2020
SRB,46,2020
RUS,7300,2020
RWA,820,2020
SAU,790,2020
SLB,44,2020
SYC,1,2020
SDN,4800,2020
SWE,23,2020
SGP,25,2020
SVN,14,2020
SVK,14,2020
SLE,3500,2020
SMR,0,2020
SEN,2800,2020
SOM,11000,2020
SUR,14,2020
SDS,3500,2020
STP,67,2020
SLV,61,2020
SYR,28,2020
SWZ,260,2020
TCD,4200,2020
TGO,280,2020
THA,9100,2020
TJK,830,2020
TLS,1200,2020
TKM,640,2020
TUN,140,2020
TON,1,2020
TUR,420,2020
TTO,22,2020
TUV,2,2020
TZA,20000,2020
UKR,3600,2020
UGA,9100,2020
USA,580,2020
URY,66,2020
UZB,1100,2020
VCT,1,2020
VEN,680,2020
VNM,8600,2020
VUT,17,2020
WSM,1,2020
YEM,3100,2020
