name,cases,year
GIN,0,1999
GIN,0,2000
GIN,0,2001
GIN,0,1989
GIN,0,2005
GIN,0,2006
GNB,0,2002
GNB,0,2003
GNB,0,2004
GNB,0,1990
GNB,0,1991
GNB,0,1992
GNB,0,1993
GNB,0,1994
GNB,0,1995
GNB,0,1996
GNB,0,1997
GNB,0,1998
GNB,0,1999
GNB,0,2000
GNB,0,2001
GNB,0,1989
GNB,0,2005
GNB,0,2006
HTI,0,2002
HTI,0,2003
HTI,0,2004
HTI,0,1990
HTI,0,1991
HTI,0,1992
HTI,0,1993
HTI,0,1994
HTI,0,1995
HTI,0,1996
HTI,0,1997
HTI,0,1998
HTI,0,1999
HTI,0,2000
HTI,0,2001
HTI,0,1989
HTI,0,2005
HTI,0,2006
KEN,17,2002
KEN,12,2003
KEN,7,2004
KEN,6,1990
KEN,35,1993
KEN,53,1994
KEN,23,1995
KEN,0,1996
KEN,6,1997
KEN,7,1998
KEN,1,1999
KEN,4,2000
KEN,8,2001
KEN,5,1989
KEN,2,2005
KEN,0,2006
KGZ,0,2002
KGZ,0,2003
KGZ,0,2004
KGZ,0,1990
KGZ,0,1991
KGZ,0,1992
KGZ,0,1993
KGZ,0,1994
KGZ,0,1995
KGZ,0,1996
KGZ,0,1997
KGZ,0,1998
KGZ,0,1999
KGZ,0,2000
KGZ,0,2001
KGZ,0,1989
KGZ,0,2005
KGZ,0,2006
LAO,0,2002
LAO,0,2003
LAO,0,2004
LAO,0,1990
LAO,0,1991
LAO,0,1992
LAO,0,1993
LAO,0,1994
LAO,0,1995
LAO,0,1996
LAO,0,1997
LAO,0,1998
LAO,0,1999
LAO,0,2000
LAO,0,2001
LAO,0,1989
LAO,0,2005
LAO,0,2006
LBR,0,2002
LBR,0,2003
LBR,0,2004
LBR,0,1990
LBR,0,1991
LBR,0,1992
LBR,0,1993
LBR,0,1994
LBR,0,1995
LBR,0,1996
LBR,0,1997
LBR,0,1998
LBR,0,1999
LBR,0,2000
LBR,0,2001
LBR,0,1989
LBR,0,2005
LBR,0,2006
MDG,0,2002
MDG,0,2003
MDG,0,2004
MDG,0,1990
MDG,0,1991
MDG,0,1992
MDG,0,1993
MDG,0,1994
MDG,0,1995
MDG,0,1996
MDG,0,1997
MDG,0,1998
MDG,0,1999
MDG,0,2000
MDG,0,2001
MDG,0,1989
MDG,0,2005
MDG,0,2006
MWI,0,2002
MWI,0,2003
MWI,0,2004
MWI,0,1990
MWI,0,1991
MWI,0,1992
MWI,0,1993
MWI,0,1994
MWI,0,1995
MWI,0,1996
MWI,0,1997
MWI,0,1998
MWI,0,1999
MWI,0,2000
MWI,0,2001
MWI,0,1989
MWI,0,2005
MWI,0,2006
MLI,861,2002
MLI,829,2003
MLI,357,2004
MLI,884,1990
MLI,16024,1991
MLI,12011,1993
MLI,5581,1994
MLI,4218,1995
MLI,2402,1996
MLI,1099,1997
MLI,650,1998
MLI,410,1999
MLI,290,2000
MLI,718,2001
MLI,1111,1989
MLI,659,2005
MLI,329,2006
MRT,42,2002
MRT,13,2003
MRT,3,2004
MRT,8036,1990
MRT,1557,1992
MRT,5882,1993
MRT,5029,1994
MRT,1762,1995
MRT,562,1996
MRT,388,1997
MRT,379,1998
MRT,255,1999
MRT,136,2000
MRT,94,2001
MRT,447,1989
MRT,0,2005
MRT,0,2006
MOZ,0,2002
MOZ,0,2003
MOZ,0,2004
MOZ,0,1990
MOZ,0,1991
MOZ,0,1992
MOZ,0,1993
MOZ,0,1994
MOZ,0,1995
MOZ,0,1996
MOZ,0,1997
MOZ,0,1998
MOZ,0,1999
MOZ,0,2000
MOZ,0,2001
MOZ,0,1989
MOZ,0,2005
MOZ,0,2006
MMR,0,2002
MMR,0,2003
MMR,0,2004
MMR,0,1990
MMR,0,1991
MMR,0,1992
MMR,0,1993
MMR,0,1994
MMR,0,1995
MMR,0,1996
MMR,0,1997
MMR,0,1998
MMR,0,1999
MMR,0,2000
MMR,0,2001
MMR,0,1989
MMR,0,2005
MMR,0,2006
NPL,0,2002
NPL,0,2003
NPL,0,2004
NPL,0,1990
NPL,0,1991
NPL,0,1992
NPL,0,1993
NPL,0,1994
NPL,0,1995
NPL,0,1996
NPL,0,1997
NPL,0,1998
NPL,0,1999
NPL,0,2000
NPL,0,2001
NPL,0,1989
NPL,0,2005
NPL,0,2006
NER,248,2002
NER,293,2003
NER,240,2004
NER,32829,1991
NER,500,1992
NER,25346,1993
NER,18562,1994
NER,13821,1995
NER,2956,1996
NER,3030,1997
NER,2700,1998
NER,1920,1999
NER,1166,2000
NER,417,2001
NER,288,1989
NER,183,2005
NER,110,2006
RWA,0,2002
RWA,0,2004
RWA,0,1990
RWA,0,1991
RWA,0,1992
RWA,0,1993
RWA,0,1994
RWA,0,1995
RWA,0,1996
RWA,0,1997
RWA,0,1998
RWA,0,1999
RWA,0,2000
RWA,0,2001
RWA,0,1989
RWA,0,2005
RWA,0,2006
SEN,0,2002
SEN,0,2003
SEN,0,2004
SEN,38,1990
SEN,1341,1991
SEN,728,1992
SEN,815,1993
SEN,195,1994
SEN,76,1995
SEN,19,1996
SEN,4,1997
SEN,0,1998
SEN,0,1999
SEN,0,2000
SEN,1,2001
SEN,0,2005
SEN,0,2006
SLE,0,2002
SLE,0,2003
SLE,0,2004
SLE,0,1990
SLE,0,1991
SLE,0,1992
SLE,0,1993
SLE,0,1994
SLE,0,1995
SLE,0,1996
SLE,0,1997
SLE,0,1998
SLE,0,1999
SLE,0,2000
SLE,0,2001
SLE,0,1989
SLE,0,2005
SLE,0,2006
TJK,0,2002
TJK,0,2003
TJK,0,2004
TJK,0,1990
TJK,0,1991
TJK,0,1992
TJK,0,1993
TJK,0,1994
TJK,0,1995
TJK,0,1996
TJK,0,1997
TJK,0,1998
TJK,0,1999
TJK,0,2000
TJK,0,2001
TJK,0,1989
TJK,0,2005
TJK,0,2006
TGO,1502,2002
TGO,669,2003
TGO,278,2004
TGO,3042,1990
TGO,5118,1991
TGO,8179,1992
TGO,10349,1993
TGO,5044,1994
TGO,2073,1995
TGO,1626,1996
TGO,1762,1997
TGO,2128,1998
TGO,1589,1999
TGO,828,2000
TGO,1354,2001
TGO,2749,1989
TGO,73,2005
TGO,29,2006
UGA,24,2002
UGA,26,2003
UGA,4,2004
UGA,4704,1990
UGA,120259,1991
UGA,126369,1992
UGA,42852,1993
UGA,10425,1994
UGA,4810,1995
UGA,1455,1996
UGA,1374,1997
UGA,1061,1998
UGA,321,1999
UGA,96,2000
UGA,55,2001
UGA,1309,1989
UGA,9,2005
UGA,2,2006
TZA,0,2002
TZA,0,2003
TZA,0,2004
TZA,0,1990
TZA,0,1991
TZA,0,1992
TZA,0,1993
TZA,0,1994
TZA,0,1995
TZA,0,1996
TZA,0,1997
TZA,0,1998
TZA,0,1999
TZA,0,2000
TZA,0,2001
TZA,0,1989
TZA,0,2005
TZA,0,2006
UZB,0,2002
UZB,0,2003
UZB,0,2004
UZB,0,1990
UZB,0,1991
UZB,0,1992
UZB,0,1993
UZB,0,1994
UZB,0,1995
UZB,0,1996
UZB,0,1997
UZB,0,1998
UZB,0,1999
UZB,0,2000
UZB,0,2001
UZB,0,1989
UZB,0,2005
UZB,0,2006
VNM,0,2002
VNM,0,2003
VNM,0,2004
VNM,0,1990
VNM,0,1991
VNM,0,1992
VNM,0,1993
VNM,0,1994
VNM,0,1995
VNM,0,1996
VNM,0,1997
VNM,0,1998
VNM,0,1999
VNM,0,2000
VNM,0,2001
VNM,0,1989
VNM,0,2005
VNM,0,2006
YEM,0,2002
YEM,0,2003
YEM,0,2004
YEM,0,1993
YEM,94,1994
YEM,82,1995
YEM,62,1996
YEM,7,1997
YEM,0,1998
YEM,0,1999
YEM,0,2000
YEM,1,2001
YEM,0,2005
YEM,0,2006
ZMB,0,2002
ZMB,0,2003
ZMB,0,2004
ZMB,0,1990
ZMB,0,1991
ZMB,0,1992
ZMB,0,1993
ZMB,0,1994
ZMB,0,1995
ZMB,0,1996
ZMB,0,1997
ZMB,0,1998
ZMB,0,1999
ZMB,0,2000
ZMB,0,2001
ZMB,0,1989
ZMB,0,2005
ZMB,0,2006
ZWE,0,2002
ZWE,0,2003
ZWE,0,2004
ZWE,0,1990
ZWE,0,1991
ZWE,0,1992
ZWE,0,1993
ZWE,0,1994
ZWE,0,1995
ZWE,0,1996
ZWE,0,1997
ZWE,0,1998
ZWE,0,1999
ZWE,0,2000
ZWE,0,2001
ZWE,0,1989
ZWE,0,2005
ZWE,0,2006
ALB,0,2002
ALB,0,2003
ALB,0,2004
ALB,0,1990
ALB,0,1991
ALB,0,1992
ALB,0,1993
ALB,0,1994
ALB,0,1995
ALB,0,1996
ALB,0,1997
ALB,0,1998
ALB,0,1999
ALB,0,2000
ALB,0,2001
ALB,0,1989
ALB,0,2005
ALB,0,2006
ARM,0,2002
ARM,0,2003
ARM,0,2004
ARM,0,1990
ARM,0,1991
ARM,0,1992
ARM,0,1993
ARM,0,1994
ARM,0,1995
ARM,0,1996
ARM,0,1997
ARM,0,1998
ARM,0,1999
ARM,0,2000
ARM,0,2001
ARM,0,1989
ARM,0,2005
ARM,0,2006
AZE,0,2002
AZE,0,2003
AZE,0,2004
AZE,0,1990
AZE,0,1991
AZE,0,1992
AZE,0,1993
AZE,0,1994
AZE,0,1995
AZE,0,1996
AZE,0,1997
AZE,0,1998
AZE,0,1999
AZE,0,2000
AZE,0,2001
AZE,0,1989
AZE,0,2005
AZE,0,2006
BLZ,0,2002
BLZ,0,2003
BLZ,0,2004
BLZ,0,1990
BLZ,0,1991
BLZ,0,1992
BLZ,0,1993
BLZ,0,1994
BLZ,0,1995
BLZ,0,1996
BLZ,0,1997
BLZ,0,1998
BLZ,0,1999
BLZ,0,2000
BLZ,0,2001
BLZ,0,1989
BLZ,0,2005
BLZ,0,2006
BTN,0,2002
BTN,0,2003
BTN,0,2004
BTN,0,1990
BTN,0,1991
BTN,0,1992
BTN,0,1993
BTN,0,1994
BTN,0,1995
BTN,0,1996
BTN,0,1997
BTN,0,1998
BTN,0,1999
BTN,0,2000
BTN,0,2001
BTN,0,1989
BTN,0,2005
BTN,0,2006
BOL,0,2002
BOL,0,2003
BOL,0,2004
BOL,0,1990
BOL,0,1991
BOL,0,1992
BOL,0,1993
BOL,0,1994
BOL,0,1995
BOL,0,1996
BOL,0,1997
BOL,0,1998
BOL,0,1999
BOL,0,2000
BOL,0,2001
BOL,0,1989
BOL,0,2005
BOL,0,2006
CMR,3,2002
CMR,0,2003
CMR,0,2004
CMR,742,1990
CMR,393,1991
CMR,127,1992
CMR,72,1993
CMR,30,1994
CMR,15,1995
CMR,17,1996
CMR,19,1997
CMR,23,1998
CMR,8,1999
CMR,5,2000
CMR,5,2001
CMR,871,1989
CMR,0,2005
CMR,0,2006
CPV,0,2002
CPV,0,2003
CPV,0,2004
CPV,0,1990
CPV,0,1991
CPV,0,1992
CPV,0,1993
CPV,0,1994
CPV,0,1995
CPV,0,1996
CPV,0,1997
CPV,0,1998
CPV,0,1999
CPV,0,2000
CPV,0,2001
CPV,0,1989
CPV,0,2005
CPV,0,2006
CHN,0,2002
CHN,0,2003
CHN,0,2004
CHN,0,1990
CHN,0,1991
CHN,0,1992
CHN,0,1993
CHN,0,1994
CHN,0,1995
CHN,0,1996
CHN,0,1997
CHN,0,1998
CHN,0,1999
CHN,0,2000
CHN,0,2001
CHN,0,1989
CHN,0,2005
CHN,0,2006
COG,0,2002
COG,0,2003
COG,0,2004
COG,0,1990
COG,0,1991
COG,0,1992
COG,0,1993
COG,0,1994
COG,0,1995
COG,0,1996
COG,0,1997
COG,0,1998
COG,0,1999
COG,0,2000
COG,0,2001
COG,0,1989
COG,0,2005
COG,0,2006
CIV,198,2002
CIV,42,2003
CIV,21,2004
CIV,1360,1990
CIV,12690,1991
CIV,8034,1993
CIV,5061,1994
CIV,3801,1995
CIV,2794,1996
CIV,1254,1997
CIV,1414,1998
CIV,476,1999
CIV,297,2000
CIV,231,2001
CIV,1555,1989
CIV,10,2005
CIV,5,2006
DJI,0,2002
DJI,0,2003
DJI,0,2004
DJI,0,1990
DJI,0,1991
DJI,0,1992
DJI,0,1993
DJI,0,1994
DJI,0,1995
DJI,0,1996
DJI,0,1997
DJI,0,1998
DJI,0,1999
DJI,0,2000
DJI,0,2001
DJI,0,1989
DJI,0,2005
DJI,0,2006
ECU,0,2002
ECU,0,2003
ECU,0,2004
ECU,0,1990
ECU,0,1991
ECU,0,1992
ECU,0,1993
ECU,0,1994
ECU,0,1995
ECU,0,1996
ECU,0,1997
ECU,0,1998
ECU,0,1999
ECU,0,2000
ECU,0,2001
ECU,0,1989
ECU,0,2005
ECU,0,2006
EGY,0,2002
EGY,0,2003
EGY,0,2004
EGY,0,1990
EGY,0,1991
EGY,0,1992
EGY,0,1993
EGY,0,1994
EGY,0,1995
EGY,0,1996
EGY,0,1997
EGY,0,1998
EGY,0,1999
EGY,0,2000
EGY,0,2001
EGY,0,1989
EGY,0,2005
EGY,0,2006
SLV,0,2002
SLV,0,2003
SLV,0,2004
SLV,0,1990
SLV,0,1991
SLV,0,1992
SLV,0,1993
SLV,0,1994
SLV,0,1995
SLV,0,1996
SLV,0,1997
SLV,0,1998
SLV,0,1999
SLV,0,2000
SLV,0,2001
SLV,0,1989
SLV,0,2005
SLV,0,2006
GEO,0,2002
GEO,0,2003
GEO,0,2004
GEO,0,1990
GEO,0,1991
GEO,0,1992
GEO,0,1993
GEO,0,1994
GEO,0,1995
GEO,0,1996
GEO,0,1997
GEO,0,1998
GEO,0,1999
GEO,0,2000
GEO,0,2001
GEO,0,1989
GEO,0,2005
GEO,0,2006
GTM,0,2002
GTM,0,2003
GTM,0,2004
GTM,0,1990
GTM,0,1991
GTM,0,1992
GTM,0,1993
GTM,0,1994
GTM,0,1995
GTM,0,1996
GTM,0,1997
GTM,0,1998
GTM,0,1999
GTM,0,2000
GTM,0,2001
GTM,0,1989
GTM,0,2005
GTM,0,2006
GUY,0,2002
GUY,0,2003
GUY,0,2004
GUY,0,1990
GUY,0,1991
GUY,0,1992
GUY,0,1993
GUY,0,1994
GUY,0,1995
GUY,0,1996
GUY,0,1997
GUY,0,1998
GUY,0,1999
GUY,0,2000
GUY,0,2001
GUY,0,1989
GUY,0,2005
GUY,0,2006
HND,0,2002
HND,0,2003
HND,0,2004
HND,0,1990
HND,0,1991
HND,0,1992
HND,0,1993
HND,0,1994
HND,0,1995
HND,0,1996
HND,0,1997
HND,0,1998
HND,0,1999
HND,0,2000
HND,0,2001
HND,0,1989
HND,0,2005
HND,0,2006
IND,0,2002
IND,0,2003
IND,0,2004
IND,4798,1990
IND,2185,1991
IND,1081,1992
IND,755,1993
IND,371,1994
IND,60,1995
IND,9,1996
IND,0,1997
IND,0,1998
IND,0,1999
IND,0,2000
IND,0,2001
IND,7881,1989
IND,0,2005
IND,0,2006
IDN,0,2002
IDN,0,2003
IDN,0,2004
IDN,0,1990
IDN,0,1991
IDN,0,1992
IDN,0,1993
IDN,0,1994
IDN,0,1995
IDN,0,1996
IDN,0,1997
IDN,0,1998
IDN,0,1999
IDN,0,2000
IDN,0,2001
IDN,0,1989
IDN,0,2005
IDN,0,2006
IRN,0,2002
IRN,0,2003
IRN,0,2004
IRN,0,1990
IRN,0,1991
IRN,0,1992
IRN,0,1993
IRN,0,1994
IRN,0,1995
IRN,0,1996
IRN,0,1997
IRN,0,1998
IRN,0,1999
IRN,0,2000
IRN,0,2001
IRN,0,1989
IRN,0,2005
IRN,0,2006
IRQ,0,2002
IRQ,0,2003
IRQ,0,2004
IRQ,0,1990
IRQ,0,1991
IRQ,0,1992
IRQ,0,1993
IRQ,0,1994
IRQ,0,1995
IRQ,0,1996
IRQ,0,1997
IRQ,0,1998
IRQ,0,1999
IRQ,0,2000
IRQ,0,2001
IRQ,0,1989
IRQ,0,2005
IRQ,0,2006
JOR,0,2002
JOR,0,2003
JOR,0,2004
JOR,0,1990
JOR,0,1991
JOR,0,1992
JOR,0,1993
JOR,0,1994
JOR,0,1995
JOR,0,1996
JOR,0,1997
JOR,0,1998
JOR,0,1999
JOR,0,2000
JOR,0,2001
JOR,0,1989
JOR,0,2005
JOR,0,2006
KIR,0,2002
KIR,0,2003
KIR,0,2004
KIR,0,1990
KIR,0,1991
KIR,0,1992
KIR,0,1993
KIR,0,1994
KIR,0,1995
KIR,0,1996
KIR,0,1997
KIR,0,1998
KIR,0,1999
KIR,0,2000
KIR,0,2001
KIR,0,1989
KIR,0,2005
KIR,0,2006
LSO,0,2002
LSO,0,2003
LSO,0,2004
LSO,0,1990
LSO,0,1991
LSO,0,1992
LSO,0,1993
LSO,0,1994
LSO,0,1995
LSO,0,1996
LSO,0,1997
LSO,0,1998
LSO,0,1999
LSO,0,2000
LSO,0,2001
LSO,0,1989
LSO,0,2005
LSO,0,2006
MDV,0,2002
MDV,0,2003
MDV,0,2004
MDV,0,1990
MDV,0,1991
MDV,0,1992
MDV,0,1993
MDV,0,1994
MDV,0,1995
MDV,0,1996
MDV,0,1997
MDV,0,1998
MDV,0,1999
MDV,0,2000
MDV,0,2001
MDV,0,1989
MDV,0,2005
MDV,0,2006
MHL,0,2002
MHL,0,2003
MHL,0,2004
MHL,0,1990
MHL,0,1991
MHL,0,1992
MHL,0,1993
MHL,0,1994
MHL,0,1995
MHL,0,1996
MHL,0,1997
MHL,0,1998
MHL,0,1999
MHL,0,2000
MHL,0,2001
MHL,0,1989
MHL,0,2005
MHL,0,2006
FSM,0,2002
FSM,0,2003
FSM,0,2004
FSM,0,1990
FSM,0,1991
FSM,0,1992
FSM,0,1993
FSM,0,1994
FSM,0,1995
FSM,0,1996
FSM,0,1997
FSM,0,1998
FSM,0,1999
FSM,0,2000
FSM,0,2001
FSM,0,1989
FSM,0,2005
FSM,0,2006
MNG,0,2002
MNG,0,2003
MNG,0,2004
MNG,0,1990
MNG,0,1991
MNG,0,1992
MNG,0,1993
MNG,0,1994
MNG,0,1995
MNG,0,1996
MNG,0,1997
MNG,0,1998
MNG,0,1999
MNG,0,2000
MNG,0,2001
MNG,0,1989
MNG,0,2005
MNG,0,2006
MAR,0,2002
MAR,0,2003
MAR,0,2004
MAR,0,1990
MAR,0,1991
MAR,0,1992
MAR,0,1993
MAR,0,1994
MAR,0,1995
MAR,0,1996
MAR,0,1997
MAR,0,1998
MAR,0,1999
MAR,0,2000
MAR,0,2001
MAR,0,1989
MAR,0,2005
MAR,0,2006
NIC,0,2002
NIC,0,2003
NIC,0,2004
NIC,0,1990
NIC,0,1991
NIC,0,1992
NIC,0,1993
NIC,0,1994
NIC,0,1995
NIC,0,1996
NIC,0,1997
NIC,0,1998
NIC,0,1999
NIC,0,2000
NIC,0,2001
NIC,0,1989
NIC,0,2005
NIC,0,2006
NGA,3820,2002
NGA,1459,2003
NGA,495,2004
NGA,394082,1990
NGA,281937,1991
NGA,183169,1992
NGA,75752,1993
NGA,39774,1994
NGA,16374,1995
NGA,12282,1996
NGA,12590,1997
NGA,13420,1998
NGA,13237,1999
NGA,7869,2000
NGA,5355,2001
NGA,640008,1989
NGA,120,2005
NGA,16,2006
PAK,0,2002
PAK,0,2003
PAK,0,2004
PAK,160,1990
PAK,106,1991
PAK,23,1992
PAK,2,1993
PAK,0,1994
PAK,0,1995
PAK,0,1996
PAK,0,1997
PAK,0,1998
PAK,0,1999
PAK,0,2000
PAK,0,2001
PAK,534,1989
PAK,0,2005
PAK,0,2006
PNG,0,2002
PNG,0,2003
PNG,0,2004
PNG,0,1990
PNG,0,1991
PNG,0,1992
PNG,0,1993
PNG,0,1994
PNG,0,1995
PNG,0,1996
PNG,0,1997
PNG,0,1998
PNG,0,1999
PNG,0,2000
PNG,0,2001
PNG,0,1989
PNG,0,2005
PNG,0,2006
PRY,0,2002
PRY,0,2003
PRY,0,2004
PRY,0,1990
PRY,0,1991
PRY,0,1992
PRY,0,1993
PRY,0,1994
PRY,0,1995
PRY,0,1996
PRY,0,1997
PRY,0,1998
PRY,0,1999
PRY,0,2000
PRY,0,2001
PRY,0,1989
PRY,0,2005
PRY,0,2006
PHL,0,2002
PHL,0,2003
PHL,0,2004
PHL,0,1990
PHL,0,1991
PHL,0,1992
PHL,0,1993
PHL,0,1994
PHL,0,1995
PHL,0,1996
PHL,0,1997
PHL,0,1998
PHL,0,1999
PHL,0,2000
PHL,0,2001
PHL,0,1989
PHL,0,2005
PHL,0,2006
MDA,0,2002
MDA,0,2003
MDA,0,2004
MDA,0,1990
MDA,0,1991
MDA,0,1992
MDA,0,1993
MDA,0,1994
MDA,0,1995
MDA,0,1996
MDA,0,1997
MDA,0,1998
MDA,0,1999
MDA,0,2000
MDA,0,2001
MDA,0,1989
MDA,0,2005
MDA,0,2006
WSM,0,2002
WSM,0,2003
WSM,0,2004
WSM,0,1990
WSM,0,1991
WSM,0,1992
WSM,0,1993
WSM,0,1994
WSM,0,1995
WSM,0,1996
WSM,0,1997
WSM,0,1998
WSM,0,1999
WSM,0,2000
WSM,0,2001
WSM,0,1989
WSM,0,2005
WSM,0,2006
STP,0,2002
STP,0,2003
STP,0,2004
STP,0,1990
STP,0,1991
STP,0,1992
STP,0,1993
STP,0,1994
STP,0,1995
STP,0,1996
STP,0,1997
STP,0,1998
STP,0,1999
STP,0,2000
STP,0,2001
STP,0,1989
STP,0,2005
STP,0,2006
SLB,0,2002
SLB,0,2003
SLB,0,2004
SLB,0,1990
SLB,0,1991
SLB,0,1992
SLB,0,1993
SLB,0,1994
SLB,0,1995
SLB,0,1996
SLB,0,1997
SLB,0,1998
SLB,0,1999
SLB,0,2000
SLB,0,2001
SLB,0,1989
SLB,0,2005
SLB,0,2006
LKA,0,2002
LKA,0,2003
LKA,0,2004
LKA,0,1990
LKA,0,1991
LKA,0,1992
LKA,0,1993
LKA,0,1994
LKA,0,1995
LKA,0,1996
LKA,0,1997
LKA,0,1998
LKA,0,1999
LKA,0,2000
LKA,0,2001
LKA,0,1989
LKA,0,2005
LKA,0,2006
SDN,41493,2002
SDN,20299,2003
SDN,7266,2004
SDN,2447,1992
SDN,2984,1993
SDN,53271,1994
SDN,64608,1995
SDN,118578,1996
SDN,43596,1997
SDN,47977,1998
SDN,66097,1999
SDN,54890,2000
SDN,49471,2001
SDN,5569,2005
SDN,20582,2006
SWZ,0,2002
SWZ,0,2003
SWZ,0,2004
SWZ,0,1990
SWZ,0,1991
SWZ,0,1992
SWZ,0,1993
SWZ,0,1994
SWZ,0,1995
SWZ,0,1996
SWZ,0,1997
SWZ,0,1998
SWZ,0,1999
SWZ,0,2000
SWZ,0,2001
SWZ,0,1989
SWZ,0,2005
SWZ,0,2006
SYR,0,2002
SYR,0,2003
SYR,0,2004
SYR,0,1990
SYR,0,1991
SYR,0,1992
SYR,0,1993
SYR,0,1994
SYR,0,1995
SYR,0,1996
SYR,0,1997
SYR,0,1998
SYR,0,1999
SYR,0,2000
SYR,0,2001
SYR,0,1989
SYR,0,2005
SYR,0,2006
THA,0,2002
THA,0,2003
THA,0,2004
THA,0,1990
THA,0,1991
THA,0,1992
THA,0,1993
THA,0,1994
THA,0,1995
THA,0,1996
THA,0,1997
THA,0,1998
THA,0,1999
THA,0,2000
THA,0,2001
THA,0,1989
THA,0,2005
THA,0,2006
TLS,0,2002
