name,cases,year
ZAF,-1,2014
ESP,-1,2014
SWZ,-1,2014
SWE,-1,2014
CHE,-1,2014
SYR,-1,2014
TJK,-1,2014
MKD,-1,2014
TON,-1,2014
TUR,-1,2014
TKM,-1,2014
UKR,-1,2014
ARE,-1,2014
GBR,-1,2014
UZB,-1,2014
VEN,-1,2014
ZMB,-1,2014
ZWE,-1,2014
BHS,0,2015
BHR,0,2015
BTN,0,2015
BRN,0,2015
CHL,0,2015
CRI,0,2015
PRK,0,2015
GMB,0,2015
HND,0,2015
IRQ,0,2015
JOR,0,2015
LBN,0,2015
LBY,0,2015
MDV,0,2015
MHL,0,2015
MAR,0,2015
NRU,0,2015
NZL,0,2015
OMN,0,2015
PLW,0,2015
QAT,0,2015
WSM,0,2015
SAU,0,2015
SYC,0,2015
SGP,0,2015
TUN,0,2015
TUV,0,2015
VUT,0,2015
SLV,1,2015
JPN,1,2015
PAN,1,2015
KOR,1,2015
LCA,1,2015
URY,1,2015
AFG,2,2015
AUS,2,2015
FJI,2,2015
LSO,2,2015
SUR,2,2015
FSM,3,2015
SLB,3,2015
SYR,3,2015
TTO,3,2015
PER,4,2015
ERI,5,2015
IRN,6,2015
GAB,7,2015
MLI,7,2015
MYS,8,2015
COG,9,2015
DOM,9,2015
MEX,9,2015
RWA,9,2015
YEM,9,2015
GUY,10,2015
GHA,12,2015
KIR,12,2015
COM,13,2015
TLS,13,2015
VEN,13,2015
LAO,20,2015
CUB,21,2015
SEN,27,2015
THA,27,2015
TGO,29,2015
VNM,31,2015
GIN,32,2015
BEN,37,2015
CMR,42,2015
PNG,42,2015
ARG,43,2015
PRY,44,2015
EGY,45,2015
SOM,45,2015
UGA,56,2015
BFA,58,2015
COL,59,2015
PHL,60,2015
TCD,78,2015
PAK,85,2015
NER,95,2015
AGO,111,2015
NPL,119,2015
SDN,120,2015
CHN,126,2015
CIV,186,2015
LKA,198,2015
MOZ,243,2015
MDG,276,2015
TZA,297,2015
BGD,327,2015
MMR,350,2015
ETH,421,2015
NGA,447,2015
COD,577,2015
IDN,1687,2015
BRA,1752,2015
IND,5851,2015
ALB,-1,2015
DZA,-1,2015
AND,-1,2015
ATG,-1,2015
ARM,-1,2015
AUT,-1,2015
AZE,-1,2015
BRB,-1,2015
BLR,-1,2015
BEL,-1,2015
BLZ,-1,2015
BOL,-1,2015
BIH,-1,2015
BWA,-1,2015
BGR,-1,2015
BDI,-1,2015
KHM,-1,2015
CAN,-1,2015
CPV,-1,2015
CAF,-1,2015
COK,-1,2015
HRV,-1,2015
CYP,-1,2015
CZE,-1,2015
DNK,-1,2015
DJI,-1,2015
DMA,-1,2015
ECU,-1,2015
GNQ,-1,2015
EST,-1,2015
FIN,-1,2015
FRA,-1,2015
GEO,-1,2015
DEU,-1,2015
GRC,-1,2015
GRD,-1,2015
GTM,-1,2015
GNB,-1,2015
HTI,-1,2015
HUN,-1,2015
ISL,-1,2015
IRL,-1,2015
ISR,-1,2015
ITA,-1,2015
JAM,-1,2015
KAZ,-1,2015
KEN,-1,2015
KWT,-1,2015
KGZ,-1,2015
LVA,-1,2015
LBR,-1,2015
LTU,-1,2015
LUX,-1,2015
MWI,-1,2015
MLT,-1,2015
MRT,-1,2015
MUS,-1,2015
MCO,-1,2015
MNG,-1,2015
MNE,-1,2015
NAM,-1,2015
NLD,-1,2015
NIC,-1,2015
NIU,-1,2015
NOR,-1,2015
POL,-1,2015
PRT,-1,2015
MDA,-1,2015
ROU,-1,2015
RUS,-1,2015
KNA,-1,2015
VCT,-1,2015
SMR,-1,2015
STP,-1,2015
SRB,-1,2015
SLE,-1,2015
SVK,-1,2015
SVN,-1,2015
ZAF,-1,2015
ESP,-1,2015
SWZ,-1,2015
SWE,-1,2015
CHE,-1,2015
TJK,-1,2015
MKD,-1,2015
TON,-1,2015
TUR,-1,2015
TKM,-1,2015
UKR,-1,2015
ARE,-1,2015
GBR,-1,2015
USA,-1,2015
UZB,-1,2015
ZMB,-1,2015
ZWE,-1,2015
SDS,-1,2015
AND,0,2016
ARM,0,2016
AUT,0,2016
BHS,0,2016
BHR,0,2016
BLR,0,2016
BLZ,0,2016
BTN,0,2016
BRN,0,2016
CHL,0,2016
COK,0,2016
HRV,0,2016
CYP,0,2016
SLV,0,2016
GNQ,0,2016
EST,0,2016
FIN,0,2016
GEO,0,2016
GTM,0,2016
HND,0,2016
HUN,0,2016
ISL,0,2016
JPN,0,2016
JOR,0,2016
KAZ,0,2016
KWT,0,2016
LVA,0,2016
LBN,0,2016
LSO,0,2016
LBY,0,2016
LUX,0,2016
MDV,0,2016
MLT,0,2016
MHL,0,2016
FSM,0,2016
MCO,0,2016
MNG,0,2016
MAR,0,2016
NLD,0,2016
NIC,0,2016
NIU,0,2016
OMN,0,2016
